Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Enzo,3/20/22 2:01,0:00:12,Autoplayed: user action: None; ,Chef's Table: Volume 6 - VCEE Promo - Chef Thematic (Mashama Bailey),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:12,0:00:12,US (United States)
Enzo,3/19/22 23:50,2:01:09,,Shooter,,Netflix Chrome MAC (Cadmium) HTML 5,2:01:09,2:01:09,US (United States)
Enzo,3/19/22 23:48,0:00:22,Autoplayed: user action: None; ,A Walk Among the Tombstones_hook_06_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:22,0:00:22,US (United States)
Enzo,3/19/22 23:47,0:00:06,Autoplayed: user action: None; ,Shooter_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,US (United States)
Enzo,3/19/22 19:21,0:06:38,,Dark Desire: Season 1: A Wicked Game of Mirrors (Episode 9),,Apple iPhone 7 (GSM),0:30:50,0:30:50,RU (Russian Federation)
Enzo,3/19/22 19:08,0:10:50,,We Bare Bears: Season 1: The Road (Episode 17),,Apple iPhone 7 (GSM),0:10:50,0:10:50,RU (Russian Federation)
Enzo,3/19/22 18:32,0:00:03,,We Bare Bears: Season 1: The Road (Episode 17),,Apple iPhone 7 (GSM),0:00:28,Not latest view,RU (Russian Federation)
Enzo,3/19/22 18:26,0:05:59,,We Bare Bears: Season 1: Panda's Sneeze (Episode 16),,Apple iPhone 7 (GSM),0:10:52,0:10:52,RU (Russian Federation)
Enzo,3/18/22 20:19,0:04:51,,We Bare Bears: Season 1: Panda's Sneeze (Episode 16),,Apple iPhone 7 (GSM),0:04:52,Not latest view,RU (Russian Federation)
Enzo,3/18/22 9:49,0:10:43,,We Bare Bears: Season 1: Occupy Bears (Episode 15),,Apple iPhone 7 (GSM),0:10:43,0:10:43,RU (Russian Federation)
Enzo,3/17/22 18:15,0:11:04,,We Bare Bears: Season 1: Brother Up (Episode 14),,Apple iPhone 7 (GSM),0:09:24,0:09:24,RU (Russian Federation)
Enzo,3/17/22 5:47,0:03:26,,Dark Desire: Season 1: A Wicked Game of Mirrors (Episode 9),,Apple iPhone 7 (GSM),0:24:09,Not latest view,RU (Russian Federation)
Enzo,3/16/22 8:29,0:02:17,,Dark Desire: Season 1: A Wicked Game of Mirrors (Episode 9),,Apple iPhone 7 (GSM),0:19:45,Not latest view,RU (Russian Federation)
Enzo,3/16/22 7:45,0:17:18,,Dark Desire: Season 1: A Wicked Game of Mirrors (Episode 9),,Apple iPhone 7 (GSM),0:17:23,Not latest view,RU (Russian Federation)
Enzo,3/14/22 11:07,0:00:07,,Vikings: Valhalla: Season 1: The Greenlanders (Episode 1),,Apple iPhone 7 (GSM),0:00:18,0:00:18,RU (Russian Federation)
Enzo,3/13/22 6:57,0:02:22,,We Bare Bears: Season 1_hook_primary_16x9,HOOK,Apple iPhone 7 (GSM),0:01:11,0:01:11,RU (Russian Federation)
Enzo,3/12/22 19:11,0:30:54,,Dark Desire: Season 1: The Tell-Tale Heart (Episode 8),,Apple iPhone 7 (GSM),0:31:21,0:31:21,RU (Russian Federation)
Enzo,3/12/22 13:40,0:01:42,Autoplayed: user action: None; ,Season 1 Trailer: Dark Desire,TRAILER,Apple iPhone 7 (GSM),0:01:42,0:01:42,RU (Russian Federation)
Enzo,3/12/22 5:10,0:00:19,Autoplayed: user action: None; ,The Mummy_hook_primary_16x9,HOOK,Apple iPhone 7 (GSM),0:00:19,0:00:19,RU (Russian Federation)
Enzo,3/12/22 5:02,0:00:19,Autoplayed: user action: None; ,The Mummy_hook_primary_16x9,HOOK,Apple iPhone 7 (GSM),0:00:19,Not latest view,RU (Russian Federation)
Enzo,3/11/22 20:29,0:00:19,Autoplayed: user action: None; ,The Mummy_hook_primary_16x9,HOOK,Apple iPhone 7 (GSM),0:00:19,Not latest view,RU (Russian Federation)
Enzo,3/11/22 20:22,0:01:01,,Van Helsing,,Apple iPhone 7 (GSM),0:01:22,0:01:22,RU (Russian Federation)
Enzo,3/11/22 20:19,0:00:38,Autoplayed: user action: None; ,The Mummy_hook_primary_16x9,HOOK,Apple iPhone 7 (GSM),0:00:19,Not latest view,RU (Russian Federation)
Enzo,3/11/22 20:16,0:00:19,Autoplayed: user action: None; ,The Mummy_hook_primary_16x9,HOOK,Apple iPhone 7 (GSM),0:00:19,Not latest view,RU (Russian Federation)
Enzo,3/8/22 10:40,0:00:03,,"Street Food: Latin America: Season 1: Oaxaca, Mexico (Episode 3)",,Apple iPhone 7 (GSM),0:03:43,0:03:43,RU (Russian Federation)
Enzo,3/8/22 10:39,0:00:01,,"Street Food: Latin America: Season 1: Buenos Aires, Argentina (Episode 1)",,Apple iPhone 7 (GSM),0:11:28,Not latest view,RU (Russian Federation)
Enzo,3/7/22 7:09,0:02:32,,Trailer: The Adam Project,TRAILER,Apple iPhone 7 (GSM),0:02:33,0:02:33,RU (Russian Federation)
Enzo,3/7/22 7:08,0:00:17,Autoplayed: user action: None; ,Season 1 Informative Clip: School of Chocolate,HOOK,Apple iPhone 7 (GSM),0:00:18,0:00:18,RU (Russian Federation)
Enzo,3/6/22 17:42,0:05:11,,"Street Food: Latin America: Season 1: Buenos Aires, Argentina (Episode 1)",,Apple iPhone 7 (GSM),0:11:27,Not latest view,RU (Russian Federation)
Enzo,3/6/22 15:22,0:08:49,,"Street Food: Latin America: Season 1: Oaxaca, Mexico (Episode 3)",,Apple iPhone 7 (GSM),0:24:41,Not latest view,RU (Russian Federation)
Enzo,3/6/22 15:11,0:07:00,,"Street Food: Latin America: Season 1: Buenos Aires, Argentina (Episode 1)",,Apple iPhone 7 (GSM),0:17:15,Not latest view,RU (Russian Federation)
Enzo,3/6/22 15:08,0:01:44,,"Street Food: Latin America: Season 1: La Paz, Bolivia (Episode 6)",,Apple iPhone 7 (GSM),0:03:15,0:03:15,RU (Russian Federation)
Enzo,3/6/22 15:03,0:03:36,,"Street Food: Latin America: Season 1: Bogota, Colombia (Episode 5)",,Apple iPhone 7 (GSM),0:07:12,0:07:12,RU (Russian Federation)
Enzo,3/6/22 14:58,0:02:41,,"Street Food: Latin America: Season 1: Lima, Peru (Episode 4)",,Apple iPhone 7 (GSM),0:13:50,0:13:50,RU (Russian Federation)
Enzo,3/6/22 14:53,0:03:39,,"Street Food: Latin America: Season 1: Oaxaca, Mexico (Episode 3)",,Apple iPhone 7 (GSM),0:07:09,Not latest view,RU (Russian Federation)
Enzo,3/6/22 12:26,0:26:55,,Dark Desire: Season 1: Are You Missing The Good Old Times? (Episode 6),,Apple iPhone 7 (GSM),0:28:53,0:28:53,RU (Russian Federation)
Enzo,3/6/22 12:23,0:00:54,,Dark Desire: Season 1: Are You Missing The Good Old Times? (Episode 6),,Apple iPhone 7 (GSM),0:01:56,Not latest view,RU (Russian Federation)
Enzo,3/5/22 19:27,0:00:44,Autoplayed: user action: None; ,To the Bone (Trailer),TRAILER,Apple iPhone 7 (GSM),0:00:45,0:00:45,RU (Russian Federation)
Enzo,3/5/22 19:25,0:00:11,Autoplayed: user action: None; ,Emily In Paris Season 1_BREAKOUT-TALENT_DIRECT_LIFT_LUCAS_BRAVO,HOOK,Apple iPhone 7 (GSM),0:00:12,0:00:12,RU (Russian Federation)
Enzo,3/5/22 17:23,0:00:37,,Dark Desire: Season 1: Are You Missing The Good Old Times? (Episode 6),,Apple iPhone 7 (GSM),0:01:00,Not latest view,RU (Russian Federation)
Enzo,3/5/22 17:20,0:00:04,,"Dark Desire: Season 1: Love, That Word (Episode 4)",,Apple iPhone 7 (GSM),0:00:16,0:00:16,RU (Russian Federation)
Enzo,3/5/22 17:18,0:00:33,,Through My Window,,Apple iPhone 7 (GSM),0:00:33,0:00:33,RU (Russian Federation)
Enzo,3/5/22 16:42,0:00:27,,Dark Desire: Season 1: Are You Missing The Good Old Times? (Episode 6),,Apple iPhone 7 (GSM),0:00:27,Not latest view,RU (Russian Federation)
Enzo,3/2/22 17:30,0:00:10,Autoplayed: user action: None; ,Trailer: Street Food: Latin America,TRAILER,Apple iPhone 7 (GSM),0:00:11,0:00:11,RU (Russian Federation)
Enzo,3/1/22 21:32,0:28:12,,Dark Desire: Season 1: What Do You Know About Darío Guerra? (Episode 5),,Apple iPhone 7 (GSM),0:28:25,0:28:25,RU (Russian Federation)
Enzo,2/27/22 20:20,0:32:52,,Dark Desire: Season 1: What Common People Call Love (Episode 3),,Apple iPhone 7 (GSM),0:32:55,0:32:55,RU (Russian Federation)
Enzo,2/27/22 19:57,0:00:01,,Dark Desire: Season 1: What Common People Call Love (Episode 3),,Apple iPhone 7 (GSM),0:00:02,Not latest view,RU (Russian Federation)
Enzo,2/26/22 22:17,0:02:36,,Dark Desire: Season 1: One Last Night of Passion (Episode 2),,Apple iPhone 7 (GSM),0:33:08,0:33:08,RU (Russian Federation)
Enzo,2/26/22 18:44,0:30:18,,Dark Desire: Season 1: One Last Night of Passion (Episode 2),,Apple iPhone 7 (GSM),0:30:30,Not latest view,RU (Russian Federation)
Enzo,2/26/22 17:57,0:01:19,Autoplayed: user action: None; ,Season 2 Inciting Incident: Oscuro deseo,HOOK,Apple iPhone 7 (GSM),0:01:19,0:01:19,RU (Russian Federation)
Enzo,2/23/22 20:16,0:01:19,Autoplayed: user action: None; ,Season 2 Inciting Incident: Oscuro deseo,HOOK,Apple iPhone 7 (GSM),0:01:19,Not latest view,RU (Russian Federation)
Enzo,2/23/22 11:38,0:07:34,,We Bare Bears: Season 1: Charlie (Episode 13),,Apple iPhone 7 (GSM),0:07:35,0:07:35,RU (Russian Federation)
Enzo,2/22/22 21:06,0:13:38,,Perú: Tesoro escondido,,Apple iPhone 7 (GSM),1:12:34,1:12:34,RU (Russian Federation)
Enzo,2/22/22 17:11,0:12:39,,Perú: Tesoro escondido,,Apple iPhone 7 (GSM),0:58:49,Not latest view,RU (Russian Federation)
Enzo,2/21/22 13:51,0:07:06,,Perú: Tesoro escondido,,Apple iPhone 7 (GSM),0:32:35,Not latest view,RU (Russian Federation)
Enzo,2/20/22 21:32,0:00:12,Autoplayed: user action: None; ,Guatemala: Tierra de Mayas_hook_01_16x9,HOOK,Apple iPhone 7 (GSM),0:00:13,0:00:13,RU (Russian Federation)
Enzo,2/20/22 14:34,0:01:01,Autoplayed: user action: None; ,We Bare Bears: Season 1: Primal (Episode 8),,Apple iPhone 7 (GSM),0:00:51,0:00:51,RU (Russian Federation)
Enzo,2/20/22 14:33,0:00:56,Autoplayed: user action: None; ,We Bare Bears: Season 1_hook_primary_16x9,HOOK,Apple iPhone 7 (GSM),0:00:57,Not latest view,RU (Russian Federation)
Enzo,2/20/22 10:54,0:11:05,,We Bare Bears: Season 1: Shush Ninjas (Episode 11),,Apple iPhone 7 (GSM),0:11:06,0:11:06,RU (Russian Federation)
Enzo,2/20/22 10:43,0:10:29,,We Bare Bears: Season 1: Nom Nom (Episode 10),,Apple iPhone 7 (GSM),0:10:52,0:10:52,RU (Russian Federation)
Enzo,2/20/22 10:39,0:02:03,,We Bare Bears: Season 1: Primal (Episode 8),,Apple iPhone 7 (GSM),0:02:04,Not latest view,RU (Russian Federation)
Enzo,2/20/22 9:53,0:10:26,,We Bare Bears: Season 1: Burrito (Episode 7),,Apple iPhone 7 (GSM),0:10:50,0:10:50,RU (Russian Federation)
Enzo,2/20/22 9:52,0:00:24,,We Bare Bears: Season 1: Everyday Bears (Episode 6),,Apple iPhone 7 (GSM),0:00:45,0:00:45,RU (Russian Federation)
Enzo,2/20/22 9:40,0:10:51,,We Bare Bears: Season 1: Panda's Date (Episode 5),,Apple iPhone 7 (GSM),0:10:52,0:10:52,RU (Russian Federation)
Enzo,2/20/22 9:39,0:00:40,Autoplayed: user action: None; ,We Bare Bears: Season 1_hook_primary_16x9,HOOK,Apple iPhone 7 (GSM),0:00:41,Not latest view,RU (Russian Federation)
Enzo,2/13/22 0:22,0:15:46,,I Am Georgina: Season 1: The day that changed my life... (Episode 1),,Chrome PC (Cadmium),0:15:46,0:15:46,US (United States)
Enzo,2/13/22 0:21,0:01:22,Autoplayed: user action: None; ,Season 1 Trailer: I Am Georgina,TRAILER,Chrome PC (Cadmium),0:01:22,0:01:22,US (United States)
Enzo,2/13/22 0:20,0:00:05,Autoplayed: user action: None; ,Season 1 Trailer: I Am Georgina,TRAILER,Chrome PC (Cadmium),0:00:05,Not latest view,US (United States)
Enzo,2/13/22 0:15,0:00:03,,WWII in Color: Road to Victory: Season 1: Dunkirk (Episode 1),,Chrome PC (Cadmium),0:00:03,0:00:03,US (United States)
Enzo,2/13/22 0:14,0:00:06,Autoplayed: user action: None; ,Plot Clip: Disenchantment: Part 4,HOOK,Chrome PC (Cadmium),0:00:06,0:00:06,US (United States)
Enzo,2/13/22 0:13,0:01:45,Autoplayed: user action: None; ,Season 1 Trailer: Road to Victory,TRAILER,Chrome PC (Cadmium),0:01:46,0:01:46,US (United States)
Enzo,2/13/22 0:13,0:00:10,Autoplayed: user action: None; ,RED JOAN_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,US (United States)
Enzo,2/12/22 12:54,0:00:45,Autoplayed: user action: None; ,Peppa Pig: Season 1_hook_04_16x9,HOOK,Apple iPhone 7 (GSM),0:00:45,0:00:45,RU (Russian Federation)
Enzo,2/12/22 12:54,0:00:10,Autoplayed: user action: None; ,Kung Fu Panda_Manualhook_4_16x9,HOOK,Apple iPhone 7 (GSM),0:00:11,0:00:11,RU (Russian Federation)
Enzo,2/6/22 21:26,0:53:34,,The Cook of Castamar: Season 1: A Place for Everyone (Episode 12),,Apple iPhone 7 (GSM),0:55:20,0:55:20,RU (Russian Federation)
Enzo,2/6/22 21:21,0:00:09,Autoplayed: user action: None; ,Our Planet: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:09,0:00:09,RU (Russian Federation)
Enzo,2/6/22 19:09,0:00:14,Autoplayed: user action: None; ,Season 1 Trailer: La cocinera de Castamar,TRAILER,Apple iPhone 7 (GSM),0:00:15,0:00:15,RU (Russian Federation)
Enzo,2/5/22 16:59,1:50:59,,The Tinder Swindler,,Apple iPhone 7 (GSM),1:51:17,1:51:17,RU (Russian Federation)
Enzo,2/5/22 16:26,0:00:17,,The Tinder Swindler,,Apple iPhone 7 (GSM),0:00:18,Not latest view,RU (Russian Federation)
Enzo,2/5/22 15:53,0:01:07,Autoplayed: user action: None; ,Sensory Clip: The Tinder Swindler,HOOK,Apple iPhone 7 (GSM),0:01:07,0:01:07,RU (Russian Federation)
Enzo,2/5/22 15:45,0:00:07,,The Tinder Swindler,,Chrome PC (Cadmium),0:00:07,Not latest view,RU (Russian Federation)
Enzo,2/5/22 15:43,0:00:27,,The Cook of Castamar: Season 1: A Place for Everyone (Episode 12),,Chrome PC (Cadmium),0:00:27,Not latest view,RU (Russian Federation)
Enzo,2/5/22 15:40,0:00:14,Autoplayed: user action: None; ,Sensory Clip: The Tinder Swindler,HOOK,Chrome PC (Cadmium),0:00:17,Not latest view,RU (Russian Federation)
Enzo,2/5/22 15:40,0:00:02,,The Tinder Swindler,,Chrome PC (Cadmium),0:00:02,Not latest view,RU (Russian Federation)
Enzo,2/4/22 11:29,0:50:16,,The Cook of Castamar: Season 1: Lub-dub (Episode 11),,Chrome PC (Cadmium),0:50:16,0:50:16,RU (Russian Federation)
Enzo,2/4/22 11:29,0:00:06,,The Cook of Castamar: Season 1: Lub-dub (Episode 11),,Chrome PC (Cadmium),0:00:06,Not latest view,RU (Russian Federation)
Enzo,2/4/22 11:18,0:00:18,Autoplayed: user action: None; ,Season 1 Trailer: La cocinera de Castamar,TRAILER,Chrome PC (Cadmium),0:00:18,Not latest view,RU (Russian Federation)
Enzo,2/4/22 11:18,0:00:06,Autoplayed: user action: None; ,Season 1 Trailer: La cocinera de Castamar,TRAILER,Chrome PC (Cadmium),0:00:06,Not latest view,RU (Russian Federation)
Enzo,2/3/22 19:37,0:00:08,Autoplayed: user action: None; ,Season 1 Teaser: Finding Ola,TEASER_TRAILER,Chrome PC (Cadmium),0:00:08,0:00:08,RU (Russian Federation)
Enzo,2/3/22 19:36,0:00:03,Autoplayed: user action: None; ,The Cook of Castamar: Season 1: Lub-dub (Episode 11),,Chrome PC (Cadmium),0:00:49,Not latest view,RU (Russian Federation)
Enzo,2/3/22 19:04,0:21:15,,The Cook of Castamar: Season 1: What Really Matters (Episode 10),,Chrome PC (Cadmium),0:48:26,0:48:26,RU (Russian Federation)
Enzo,2/3/22 17:57,0:27:10,,The Cook of Castamar: Season 1: What Really Matters (Episode 10),,Chrome PC (Cadmium),0:27:10,Not latest view,RU (Russian Federation)
Enzo,2/3/22 17:57,0:00:19,Autoplayed: user action: None; ,Season 1 Teaser: Luna Nera,TEASER_TRAILER,Chrome PC (Cadmium),0:00:19,0:00:19,RU (Russian Federation)
Enzo,2/3/22 13:30,0:00:07,Autoplayed: user action: None; ,High Context Clip: The Tinder Swindler,HOOK,Chrome PC (Cadmium),0:00:07,0:00:07,RU (Russian Federation)
Enzo,2/3/22 10:58,1:51:13,,The Tinder Swindler,,Chrome PC (Cadmium),1:51:13,Not latest view,RU (Russian Federation)
Enzo,2/3/22 10:57,0:00:07,Autoplayed: user action: None; ,Sensory Clip: The Tinder Swindler,HOOK,Chrome PC (Cadmium),0:00:37,Not latest view,RU (Russian Federation)
Enzo,2/3/22 10:56,0:00:30,Autoplayed: user action: None; ,Sensory Clip: The Tinder Swindler,HOOK,Chrome PC (Cadmium),0:00:30,Not latest view,RU (Russian Federation)
Enzo,2/3/22 10:03,0:50:00,,The Cook of Castamar: Season 1: The Truth (Episode 9),,Chrome PC (Cadmium),0:50:00,0:50:00,RU (Russian Federation)
Enzo,2/2/22 12:32,0:00:22,Autoplayed: user action: None; ,Season 2 Teaser 2: Dark Desire,TEASER_TRAILER,Chrome PC (Cadmium),0:00:22,0:00:22,RU (Russian Federation)
Enzo,2/2/22 11:34,0:55:20,,"Crazy, Stupid, Love.",,Chrome PC (Cadmium),0:55:20,Not latest view,RU (Russian Federation)
Enzo,2/2/22 11:34,0:00:01,,"Crazy, Stupid, Love.",,Chrome PC (Cadmium),0:00:01,Not latest view,RU (Russian Federation)
Enzo,2/2/22 11:33,0:00:22,Autoplayed: user action: None; ,"Crazy, Stupid, Love_hook_primary_16x9",HOOK,Chrome PC (Cadmium),0:00:22,0:00:22,RU (Russian Federation)
Enzo,2/2/22 9:21,0:50:26,,The Cook of Castamar: Season 1: What Is Not to Be (Episode 8),,Chrome PC (Cadmium),0:50:26,0:50:26,RU (Russian Federation)
Enzo,2/2/22 9:20,0:00:13,Autoplayed: user action: None; ,Season 1 Trailer: La cocinera de Castamar,TRAILER,Chrome PC (Cadmium),0:00:13,Not latest view,RU (Russian Federation)
Enzo,2/2/22 9:20,0:00:04,Autoplayed: user action: None; ,Silver Skates_hook_05_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,2/2/22 9:20,0:00:02,,Meet Joe Black,,Chrome PC (Cadmium),1:28:27,1:28:27,RU (Russian Federation)
Enzo,2/1/22 18:25,1:29:12,,Meet Joe Black,,Chrome PC (Cadmium),1:28:25,Not latest view,RU (Russian Federation)
Enzo,2/1/22 18:25,0:00:05,Autoplayed: user action: None; ,Meet Joe Black_hook_03_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,RU (Russian Federation)
Enzo,2/1/22 18:24,0:00:25,Autoplayed: user action: None; ,The Cook of Castamar: Season 1: What Is Not to Be (Episode 8),,Chrome PC (Cadmium),0:01:12,Not latest view,RU (Russian Federation)
Enzo,2/1/22 17:26,0:48:54,,The Cook of Castamar: Season 1: So We Are Not Erased (Episode 7),,Chrome PC (Cadmium),0:48:54,0:48:54,RU (Russian Federation)
Enzo,2/1/22 12:40,0:00:13,Autoplayed: user action: None; ,The Holiday_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:13,0:00:13,RU (Russian Federation)
Enzo,2/1/22 12:39,0:00:49,Autoplayed: user action: None; ,The Theory of Everything_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:49,0:00:49,RU (Russian Federation)
Enzo,2/1/22 12:37,0:01:25,Autoplayed: user action: None; ,Season 1 Trailer: I Am Georgina,TRAILER,Chrome PC (Cadmium),0:01:25,Not latest view,RU (Russian Federation)
Enzo,2/1/22 12:36,0:01:30,Autoplayed: user action: None; ,Trailer: Home Team,TRAILER,Chrome PC (Cadmium),0:01:30,0:01:30,RU (Russian Federation)
Enzo,2/1/22 10:30,2:01:54,,He's Just Not That Into You,,Chrome PC (Cadmium),2:00:38,Not latest view,RU (Russian Federation)
Enzo,2/1/22 10:29,0:00:21,Autoplayed: user action: None; ,He's Just Not That Into You_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:21,Not latest view,RU (Russian Federation)
Enzo,2/1/22 10:29,0:00:20,Autoplayed: user action: None; ,Meet Joe Black_hook_03_16x9,HOOK,Chrome PC (Cadmium),0:00:20,Not latest view,RU (Russian Federation)
Enzo,2/1/22 10:28,0:00:22,Autoplayed: user action: None; ,Ragnarok: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:22,0:00:22,RU (Russian Federation)
Enzo,2/1/22 9:29,0:53:18,,The Cook of Castamar: Season 1: Where No Light Shines (Episode 6),,Chrome PC (Cadmium),0:53:18,0:53:18,RU (Russian Federation)
Enzo,2/1/22 9:29,0:00:08,Autoplayed: user action: None; ,Season 1 Trailer: La cocinera de Castamar,TRAILER,Chrome PC (Cadmium),0:00:08,Not latest view,RU (Russian Federation)
Enzo,2/1/22 9:28,0:00:06,Autoplayed: user action: None; ,Main Character Intro Clip: My Best Friend Anne Frank,HOOK,Chrome PC (Cadmium),0:00:06,0:00:06,RU (Russian Federation)
Enzo,1/31/22 19:14,0:34:14,,Blood of Zeus: Season 1: War for Olympus (Episode 8),,Chrome PC (Cadmium),0:34:09,0:34:09,RU (Russian Federation)
Enzo,1/31/22 18:43,0:30:58,,Blood of Zeus: Season 1: The Fields of the Dead (Episode 7),,Chrome PC (Cadmium),0:31:04,0:31:04,RU (Russian Federation)
Enzo,1/31/22 18:13,0:29:26,,Blood of Zeus: Season 1: Back to Olympus (Episode 6),,Chrome PC (Cadmium),0:29:26,0:29:26,RU (Russian Federation)
Enzo,1/31/22 18:13,0:00:04,Autoplayed: user action: None; ,The Last Czars (Trailer #1),TRAILER,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/31/22 18:08,0:01:46,,Trese: Season 1: Episode 1,,Chrome PC (Cadmium),0:01:46,0:01:46,RU (Russian Federation)
Enzo,1/31/22 18:06,0:01:00,Autoplayed: user action: None; ,Season 1 Trailer: TRESE,TRAILER,Chrome PC (Cadmium),0:01:00,0:01:00,RU (Russian Federation)
Enzo,1/31/22 18:05,0:00:08,Autoplayed: user action: None; ,Alias Grace (Trailer),TRAILER,Chrome PC (Cadmium),0:00:09,0:00:09,RU (Russian Federation)
Enzo,1/31/22 18:04,0:00:19,Autoplayed: user action: None; ,The Last Czars (Trailer #1),TRAILER,Chrome PC (Cadmium),0:00:19,Not latest view,RU (Russian Federation)
Enzo,1/31/22 16:59,0:50:05,,The Cook of Castamar: Season 1: The Decision (Episode 5),,Chrome PC (Cadmium),0:50:05,0:50:05,RU (Russian Federation)
Enzo,1/31/22 16:55,0:00:04,Autoplayed: user action: None; ,Disenchantment: Part 1 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/31/22 11:12,0:22:49,,Blood of Zeus: Season 1: Escape or Die (Episode 5),,Chrome PC (Cadmium),0:23:04,0:23:04,RU (Russian Federation)
Enzo,1/31/22 10:42,0:28:47,,Blood of Zeus: Season 1: A Monster is Born (Episode 4),,Chrome PC (Cadmium),0:28:47,0:28:47,RU (Russian Federation)
Enzo,1/31/22 9:44,0:50:21,,The Cook of Castamar: Season 1: Fly Away (Episode 4),,Chrome PC (Cadmium),0:50:50,0:50:50,RU (Russian Federation)
Enzo,1/31/22 9:42,0:00:28,Autoplayed: user action: None; ,Season 1 Trailer: La cocinera de Castamar,TRAILER,Chrome PC (Cadmium),0:00:28,Not latest view,RU (Russian Federation)
Enzo,1/30/22 19:35,0:01:25,Autoplayed: user action: None; ,Dragon’s Dogma: Hook 3 (Opening Music),TRAILER,Chrome PC (Cadmium),0:01:29,0:01:29,RU (Russian Federation)
Enzo,1/30/22 19:03,0:24:20,,Blood of Zeus: Season 1: The Raid (Episode 3),,Chrome PC (Cadmium),0:24:26,0:24:26,RU (Russian Federation)
Enzo,1/30/22 18:30,0:28:23,,Blood of Zeus: Season 1: Past is Prologue (Episode 2),,Chrome PC (Cadmium),0:28:23,0:28:23,RU (Russian Federation)
Enzo,1/30/22 10:45,0:00:10,Autoplayed: user action: None; ,Blood of Zeus: Season 1_VAR2-CLIP_CHARACTER,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,RU (Russian Federation)
Enzo,1/30/22 10:20,0:24:20,,Blood of Zeus: Season 1: A Call to Arms (Episode 1),,Chrome PC (Cadmium),0:24:20,0:24:20,RU (Russian Federation)
Enzo,1/30/22 10:20,0:00:06,Autoplayed: user action: None; ,Blood of Zeus: Season 1_BREAKOUT-TALENT_DIRECT_LIFT_APOLLO,HOOK,Chrome PC (Cadmium),0:00:06,0:00:06,RU (Russian Federation)
Enzo,1/30/22 9:36,0:33:27,,Taco Chronicles: Volume 2: Suadero (Episode 1),,Chrome PC (Cadmium),0:32:47,0:32:47,RU (Russian Federation)
Enzo,1/30/22 4:53,0:20:42,,Neymar: The Perfect Chaos: Limited Series: The Comeback (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:20:48,0:20:48,US (United States)
Enzo,1/30/22 4:07,0:46:15,,Neymar: The Perfect Chaos: Limited Series: The Great Brazilian Promise (Episode 1),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:45:36,0:45:36,US (United States)
Enzo,1/28/22 11:36,0:00:16,,Taco Chronicles: Volume 2: Suadero (Episode 1),,Chrome PC (Cadmium),0:00:23,Not latest view,RU (Russian Federation)
Enzo,1/28/22 11:36,0:00:04,Autoplayed: user action: None; ,Kuroko's Basketball: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/28/22 11:35,0:00:06,Autoplayed: user action: None; ,Violet Evergarden (Trailer),TRAILER,Chrome PC (Cadmium),0:00:07,0:00:07,RU (Russian Federation)
Enzo,1/28/22 11:35,0:00:11,Autoplayed: user action: None; ,Trailer: The Witcher: Nightmare of the Wolf,TRAILER,Chrome PC (Cadmium),0:00:11,Not latest view,RU (Russian Federation)
Enzo,1/28/22 11:35,0:00:05,Autoplayed: user action: None; ,Season 2 Trailer: B: The Beginning,TRAILER,Chrome PC (Cadmium),0:00:05,0:00:05,RU (Russian Federation)
Enzo,1/28/22 11:34,0:00:18,Autoplayed: user action: None; ,YASUKE_S1_CLIP_ACT2CONFLICT,HOOK,Chrome PC (Cadmium),0:00:18,0:00:18,RU (Russian Federation)
Enzo,1/28/22 11:33,0:00:43,Autoplayed: user action: None; ,Blood of Zeus: Season 1_VAR2-CLIP_CHARACTER,HOOK,Chrome PC (Cadmium),0:00:43,Not latest view,RU (Russian Federation)
Enzo,1/28/22 11:05,0:27:47,,Heavenly Bites: Mexico: Season 1: Next-Level Tortas (Episode 6),,Chrome PC (Cadmium),0:27:17,0:27:17,RU (Russian Federation)
Enzo,1/27/22 19:34,0:00:05,Autoplayed: user action: None; ,Castlevania: Season 1: Necropolis (Episode 2),,Chrome PC (Cadmium),0:00:22,0:00:22,RU (Russian Federation)
